
---------- Begin Simulation Statistics ----------
simSeconds                                   0.015603                       # Number of seconds simulated (Second)
simTicks                                  15603148000                       # Number of ticks simulated (Tick)
finalTick                                 15603148000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    178.07                       # Real time elapsed on the host (Second)
hostTickRate                                 87624116                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     713556                       # Number of bytes of host memory used (Byte)
simInsts                                     50000000                       # Number of instructions simulated (Count)
simOps                                       83059022                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   280790                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     466442                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         31206297                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       117007735                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      756                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      104018435                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  96659                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             33949402                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          49373467                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  60                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            31013320                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.353992                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.433229                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 49037.253142                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 49037.253142                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  15603148000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           255.788336                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              6766584                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               4456                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            1518.533214                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               87500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   255.788336                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999173                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999173                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          256                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::4          256                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           13539316                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          13539316                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  15603148000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.idleCycles                           0                       # Number of cycles IEW is idle (Cycle)
system.cpu.iew.squashCycles                    437552                       # Number of cycles IEW is squashing (Cycle)
system.cpu.iew.blockCycles                    5014063                       # Number of cycles IEW is blocking (Cycle)
system.cpu.iew.unblockCycles                    35309                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              117008491                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                 1135                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 10796413                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 4184126                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   714                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                     10799                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                    19460                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            538                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         199030                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       241327                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               440357                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                102647685                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               102522047                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  82664534                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 152909991                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        3.285300                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.540609                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           8000                       # Clock period in ticks (Tick)
system.cpu.itb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.itb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.itb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.itb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu.itb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED  15603148000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.itb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu.itb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu.itb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.itb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.itb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.itb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.itb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  15603148000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.lsq0.forwLoads                     1490521                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 2717383                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  199                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 538                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                1635936                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                   24                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                    804                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            8079023                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::mean              3.849936                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::stdev            11.693908                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::0-9                8025511     99.34%     99.34% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::10-19                 2517      0.03%     99.37% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::20-29                12661      0.16%     99.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::30-39                  586      0.01%     99.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::40-49                  172      0.00%     99.53% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::50-59                  241      0.00%     99.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::60-69                  135      0.00%     99.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::70-79                  231      0.00%     99.54% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::80-89                  514      0.01%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::90-99                  481      0.01%     99.55% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::100-109                771      0.01%     99.56% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::110-119                986      0.01%     99.58% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::120-129               2062      0.03%     99.60% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::130-139               3823      0.05%     99.65% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::140-149              12774      0.16%     99.81% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::150-159               1398      0.02%     99.82% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::160-169               1254      0.02%     99.84% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::170-179               3803      0.05%     99.89% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::180-189                779      0.01%     99.90% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::190-199               1758      0.02%     99.92% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::200-209               4842      0.06%     99.98% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::210-219                561      0.01%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::220-229                 59      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::230-239                 94      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::240-249                112      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::250-259                 27      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::260-269                 49      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::270-279                 47      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::280-289                 39      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::290-299                 49      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::overflows              687      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::max_value              849                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.lsq0.loadToUse::total              8079023                       # Distribution of cycle latency between the first time a load is issued and its completion (Unspecified)
system.cpu.mmu.dtb.rdAccesses                10636584                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 3045405                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.rdMisses                      2692                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                       653                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  15603148000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                 6768373                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                      1241                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  15603148000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  15603148000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.squashCycles                 437552                       # Number of cycles rename is squashing (Cycle)
system.cpu.rename.idleCycles                  7293083                       # Number of cycles rename is idle (Cycle)
system.cpu.rename.blockCycles                 5256332                       # Number of cycles rename is blocking (Cycle)
system.cpu.rename.serializeStallCycles          13918                       # count of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.runCycles                  16997852                       # Number of cycles rename is running (Cycle)
system.cpu.rename.unblockCycles               1014583                       # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.renamedInsts              121764952                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                  9449                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 454985                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                  20615                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                 143859                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents              55                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands           177029916                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   310369575                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                173647792                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  19382045                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             116440947                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 60588854                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                     728                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 700                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   3780665                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                        138483440                       # The number of ROB reads (Count)
system.cpu.rob.writes                       238408077                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 50000000                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   83059022                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    65                       # Number of system calls (Count)
system.cpu_clk_domain.clock                       500                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.l2.demandHits::cpu.inst                   2072                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                  11519                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     13591                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.inst                  2072                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                 11519                       # number of overall hits (Count)
system.l2.overallHits::total                    13591                       # number of overall hits (Count)
system.l2.demandMisses::cpu.inst                 2381                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                21538                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   23919                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.inst                2381                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               21538                       # number of overall misses (Count)
system.l2.overallMisses::total                  23919                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.inst       189625000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data      1769066500                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         1958691500                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst      189625000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data     1769066500                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        1958691500                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.inst               4453                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::cpu.data              33057                       # number of demand (read+write) accesses (Count)
system.l2.demandAccesses::total                 37510                       # number of demand (read+write) accesses (Count)
system.l2.overallAccesses::cpu.inst              4453                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::cpu.data             33057                       # number of overall (read+write) accesses (Count)
system.l2.overallAccesses::total                37510                       # number of overall (read+write) accesses (Count)
system.l2.demandMissRate::cpu.inst           0.534696                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::cpu.data           0.651541                       # miss rate for demand accesses (Ratio)
system.l2.demandMissRate::total              0.637670                       # miss rate for demand accesses (Ratio)
system.l2.overallMissRate::cpu.inst          0.534696                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::cpu.data          0.651541                       # miss rate for overall accesses (Ratio)
system.l2.overallMissRate::total             0.637670                       # miss rate for overall accesses (Ratio)
system.l2.demandAvgMissLatency::cpu.inst 79640.907182                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::cpu.data 82136.990436                       # average overall miss latency ((Cycle/Count))
system.l2.demandAvgMissLatency::total    81888.519587                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.inst 79640.907182                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::cpu.data 82136.990436                       # average overall miss latency ((Cycle/Count))
system.l2.overallAvgMissLatency::total   81888.519587                       # average overall miss latency ((Cycle/Count))
system.l2.blockedCycles::no_mshrs                   0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCycles::no_targets                 0                       # number of cycles access was blocked (Cycle)
system.l2.blockedCauses::no_mshrs                   0                       # number of times access was blocked (Count)
system.l2.blockedCauses::no_targets                 0                       # number of times access was blocked (Count)
system.l2.avgBlocked::no_mshrs                    nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.avgBlocked::no_targets                  nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2.writebacks::writebacks                 8439                       # number of writebacks (Count)
system.l2.writebacks::total                      8439                       # number of writebacks (Count)
system.l2.demandMshrMisses::cpu.inst             2381                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::cpu.data            21538                       # number of demand (read+write) MSHR misses (Count)
system.l2.demandMshrMisses::total               23919                       # number of demand (read+write) MSHR misses (Count)
system.l2.overallMshrMisses::cpu.inst            2381                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::cpu.data           21538                       # number of overall MSHR misses (Count)
system.l2.overallMshrMisses::total              23919                       # number of overall MSHR misses (Count)
system.l2.demandMshrMissLatency::cpu.inst    165815000                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::cpu.data   1553686500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.demandMshrMissLatency::total     1719501500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.inst    165815000                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::cpu.data   1553686500                       # number of overall MSHR miss ticks (Tick)
system.l2.overallMshrMissLatency::total    1719501500                       # number of overall MSHR miss ticks (Tick)
system.l2.demandMshrMissRate::cpu.inst       0.534696                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::cpu.data       0.651541                       # mshr miss ratio for demand accesses (Ratio)
system.l2.demandMshrMissRate::total          0.637670                       # mshr miss ratio for demand accesses (Ratio)
system.l2.overallMshrMissRate::cpu.inst      0.534696                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::cpu.data      0.651541                       # mshr miss ratio for overall accesses (Ratio)
system.l2.overallMshrMissRate::total         0.637670                       # mshr miss ratio for overall accesses (Ratio)
system.l2.demandAvgMshrMissLatency::cpu.inst 69640.907182                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::cpu.data 72136.990436                       # average overall mshr miss latency ((Cycle/Count))
system.l2.demandAvgMshrMissLatency::total 71888.519587                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.inst 69640.907182                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::cpu.data 72136.990436                       # average overall mshr miss latency ((Cycle/Count))
system.l2.overallAvgMshrMissLatency::total 71888.519587                       # average overall mshr miss latency ((Cycle/Count))
system.l2.replacements                          22458                       # number of replacements (Count)
system.l2.CleanEvict.mshrMisses::writebacks           34                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMisses::total             34                       # number of CleanEvict MSHR misses (Count)
system.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2.ReadCleanReq.hits::cpu.inst            2072                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.hits::total               2072                       # number of ReadCleanReq hits (Count)
system.l2.ReadCleanReq.misses::cpu.inst          2381                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.misses::total             2381                       # number of ReadCleanReq misses (Count)
system.l2.ReadCleanReq.missLatency::cpu.inst    189625000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.missLatency::total    189625000                       # number of ReadCleanReq miss ticks (Tick)
system.l2.ReadCleanReq.accesses::cpu.inst         4453                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.accesses::total           4453                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.l2.ReadCleanReq.missRate::cpu.inst     0.534696                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.missRate::total       0.534696                       # miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMissLatency::cpu.inst 79640.907182                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMissLatency::total 79640.907182                       # average ReadCleanReq miss latency ((Tick/Count))
system.l2.ReadCleanReq.mshrMisses::cpu.inst         2381                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMisses::total         2381                       # number of ReadCleanReq MSHR misses (Count)
system.l2.ReadCleanReq.mshrMissLatency::cpu.inst    165815000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissLatency::total    165815000                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.l2.ReadCleanReq.mshrMissRate::cpu.inst     0.534696                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.mshrMissRate::total     0.534696                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.l2.ReadCleanReq.avgMshrMissLatency::cpu.inst 69640.907182                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadCleanReq.avgMshrMissLatency::total 69640.907182                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.hits::cpu.data               1172                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.hits::total                  1172                       # number of ReadExReq hits (Count)
system.l2.ReadExReq.misses::cpu.data            10109                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.misses::total               10109                       # number of ReadExReq misses (Count)
system.l2.ReadExReq.missLatency::cpu.data    798911000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.missLatency::total      798911000                       # number of ReadExReq miss ticks (Tick)
system.l2.ReadExReq.accesses::cpu.data          11281                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.accesses::total             11281                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2.ReadExReq.missRate::cpu.data       0.896109                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.missRate::total          0.896109                       # miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMissLatency::cpu.data 79029.676526                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.avgMissLatency::total 79029.676526                       # average ReadExReq miss latency ((Tick/Count))
system.l2.ReadExReq.mshrMisses::cpu.data        10109                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMisses::total           10109                       # number of ReadExReq MSHR misses (Count)
system.l2.ReadExReq.mshrMissLatency::cpu.data    697821000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissLatency::total    697821000                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2.ReadExReq.mshrMissRate::cpu.data     0.896109                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.mshrMissRate::total      0.896109                       # mshr miss rate for ReadExReq accesses (Ratio)
system.l2.ReadExReq.avgMshrMissLatency::cpu.data 69029.676526                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadExReq.avgMshrMissLatency::total 69029.676526                       # average ReadExReq mshr miss latency ((Tick/Count))
system.l2.ReadSharedReq.hits::cpu.data          10347                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.hits::total             10347                       # number of ReadSharedReq hits (Count)
system.l2.ReadSharedReq.misses::cpu.data        11429                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.misses::total           11429                       # number of ReadSharedReq misses (Count)
system.l2.ReadSharedReq.missLatency::cpu.data    970155500                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.missLatency::total    970155500                       # number of ReadSharedReq miss ticks (Tick)
system.l2.ReadSharedReq.accesses::cpu.data        21776                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.accesses::total         21776                       # number of ReadSharedReq accesses(hits+misses) (Count)
system.l2.ReadSharedReq.missRate::cpu.data     0.524844                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.missRate::total      0.524844                       # miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMissLatency::cpu.data 84885.423047                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.avgMissLatency::total 84885.423047                       # average ReadSharedReq miss latency ((Tick/Count))
system.l2.ReadSharedReq.mshrMisses::cpu.data        11429                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMisses::total        11429                       # number of ReadSharedReq MSHR misses (Count)
system.l2.ReadSharedReq.mshrMissLatency::cpu.data    855865500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissLatency::total    855865500                       # number of ReadSharedReq MSHR miss ticks (Tick)
system.l2.ReadSharedReq.mshrMissRate::cpu.data     0.524844                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.mshrMissRate::total     0.524844                       # mshr miss rate for ReadSharedReq accesses (Ratio)
system.l2.ReadSharedReq.avgMshrMissLatency::cpu.data 74885.423047                       # average ReadSharedReq mshr miss latency ((Tick/Count))
